cycle,state_name,district_name,block_name,village_name,N_High,N_Low,N_Medium,P_High,P_Low,P_Medium,K_High,K_Low,K_Medium,S_Sufficient,S_Deficient,OC_High,OC_Low,OC_Medium,PH_Alkaline,PH_Acidic,PH_Neutral,EC_Saline,EC_NonSaline,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Kakki,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Jeelugupadu,0,1,5,0,6,0,2,0,4,6,0,1,0,5,0,0,6,0,6,1,5,2,4,6,0,1,5,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Birimisala,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Malakapolam,0,16,9,5,15,5,10,7,8,25,0,13,2,10,0,1,23,1,24,7,18,21,4,25,0,4,21,25,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Pothampalem,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Bidarigaruvu,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Jodimamidi,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vurugonda,0,6,5,4,7,0,5,2,4,9,2,2,0,9,0,1,10,0,11,3,8,8,3,11,0,1,10,11,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Barluputtu,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Valasamamidi,0,2,3,0,5,0,2,0,3,5,0,3,0,2,0,0,5,0,5,0,5,5,0,5,0,0,5,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Darapalle,0,0,2,1,0,1,1,0,1,2,0,2,0,0,0,0,2,0,2,0,2,0,2,2,0,2,0,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Salugu,0,3,0,0,2,1,0,0,3,1,2,3,0,0,0,0,3,0,3,2,1,0,3,3,0,1,2,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Lagisapalle,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Kadeli,0,6,0,0,6,0,0,6,0,0,6,2,3,1,0,6,0,0,6,0,6,4,2,6,0,2,4,0,6
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Talarisingi,0,3,3,2,4,0,0,2,4,6,0,0,0,6,0,0,6,0,6,5,1,5,1,6,0,1,5,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Gudivada (Ct),0,6,0,2,4,0,0,5,1,3,3,0,4,2,0,4,2,0,6,2,4,2,4,6,0,1,5,4,2
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Thotalagondi,0,3,1,0,4,0,3,1,0,4,0,0,0,4,0,0,4,0,4,0,4,2,2,0,4,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Isakagaruvu,0,0,9,8,0,1,4,0,5,9,0,7,0,2,0,0,9,0,9,2,7,0,9,5,4,7,2,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Gondeli,0,2,0,0,1,1,1,1,0,2,0,2,0,0,0,0,2,0,2,0,2,2,0,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vanthalamamidi,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Antilova,0,7,4,2,6,3,3,4,4,9,2,6,0,5,0,2,9,0,11,2,9,11,0,11,0,0,11,11,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Dokuluru,1,14,12,1,18,8,2,14,11,20,7,7,0,20,0,1,26,0,27,13,15,23,5,28,0,1,27,28,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Lingaputtu,0,6,1,0,7,0,3,1,3,4,3,1,0,6,0,0,7,0,7,3,4,5,2,7,0,0,7,7,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Nereduvalasa,0,2,7,0,6,3,1,4,4,9,0,0,0,9,0,0,9,0,9,4,5,4,5,9,0,0,9,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Chintagondi,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Vanthalagummi,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Lampeli,0,2,1,0,2,1,2,0,1,3,0,0,0,3,0,0,3,0,3,0,3,0,3,0,3,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Dallapalle,0,2,2,2,1,1,2,1,1,3,1,1,0,3,0,0,4,0,4,2,2,1,3,4,0,3,1,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Baddigummi,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Burugu Chetru,0,0,4,0,4,0,0,0,4,4,0,1,0,3,0,0,4,0,4,0,4,0,4,4,0,2,2,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Edulapalem,0,1,2,1,0,2,1,1,1,3,0,0,0,3,0,0,3,0,3,0,3,1,2,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Taragam,0,5,3,0,8,0,0,3,5,8,0,3,0,5,0,0,8,0,8,0,8,8,0,7,0,0,8,8,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Tagavulamamidi Garuvu,0,11,13,3,19,2,12,2,10,23,1,6,0,18,0,0,24,0,24,9,15,7,17,18,6,0,24,24,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Baridiputtu,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Lolangipadu,0,5,0,3,1,1,2,0,3,5,0,3,0,2,0,0,5,0,5,2,3,0,5,4,1,3,2,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Kothavooru,0,5,0,1,3,1,3,1,1,5,0,0,0,5,0,0,5,0,5,4,1,1,4,2,3,4,1,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Malapadu,0,3,1,4,0,0,0,1,3,4,0,2,0,2,0,0,4,0,4,1,3,0,4,4,0,4,0,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Kothapolam,0,6,3,0,8,1,0,6,3,9,0,0,0,9,0,0,9,0,9,7,2,9,0,9,0,0,9,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Paderu,Rangasingipadu,0,0,2,0,2,0,1,0,1,2,0,0,0,2,0,0,2,0,2,0,2,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Barrangibanda,0,9,1,5,1,4,0,10,0,10,0,0,8,2,0,0,10,7,2,2,8,0,10,10,0,8,2,9,1
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Pedakondapalle,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Kittukonda,0,2,1,1,0,2,0,1,2,3,0,0,0,3,0,0,3,0,3,3,0,0,3,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Alamagundam,0,3,2,5,0,0,0,3,2,5,0,0,0,5,0,0,5,0,5,5,0,3,2,5,0,0,5,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Thorangulu,0,3,0,1,1,1,0,1,2,3,0,3,0,0,0,0,3,0,3,3,0,2,1,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Vannadi,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Busiputtu,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Vanchediputtu,0,0,2,1,0,1,0,0,2,2,0,0,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Arlabu,0,1,5,0,5,1,0,0,6,6,0,1,0,5,0,0,5,0,6,6,0,1,5,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Ambapada,0,0,6,3,2,1,0,1,5,6,0,0,0,6,0,0,6,0,6,6,0,4,2,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Boddaputtu,0,0,5,3,2,0,0,2,3,5,0,1,0,4,0,0,4,0,5,5,0,4,1,5,0,1,4,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Peddaputtu,0,1,2,3,0,0,0,0,3,3,0,0,0,3,0,0,3,0,3,3,0,0,3,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Laxmipuram,0,2,3,5,0,0,0,1,4,5,0,1,0,4,0,0,5,0,5,5,0,0,5,5,0,0,5,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Kurtada,0,1,1,0,0,2,0,0,2,2,0,0,0,2,0,0,2,0,2,2,0,0,2,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Kummariveedhi,0,1,5,3,0,3,0,1,5,6,0,5,0,1,0,0,6,0,6,6,0,4,2,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Rudakota,0,3,7,3,5,2,0,1,9,10,0,1,1,8,0,0,10,0,10,10,0,3,7,10,0,0,10,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Pulusumamidi,0,0,4,4,0,0,0,1,3,4,0,2,0,2,0,0,4,0,4,4,0,2,2,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Bangarumamidi,0,6,0,4,0,2,0,6,0,6,0,1,3,2,0,0,6,5,0,3,2,1,5,6,0,4,2,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Sariyapalle,1,1,2,1,0,3,0,1,3,4,0,0,3,1,0,0,4,0,4,4,0,1,3,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Aradagudem,0,4,0,1,2,1,0,3,1,2,2,1,3,0,0,0,4,4,0,2,2,2,2,3,0,3,1,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Gandalam,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Gomangi,0,2,4,4,0,2,0,3,3,6,0,2,0,4,0,0,6,0,6,6,0,2,4,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Tamaraveedhi,0,0,6,1,0,5,0,0,6,6,0,5,0,1,0,0,6,0,6,6,0,4,2,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Kulluba,0,7,17,10,7,7,0,9,15,24,0,8,0,16,0,0,24,0,24,19,5,14,10,24,0,0,24,24,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Cheediputtu,0,3,11,6,3,5,0,7,7,14,0,3,3,8,0,0,14,0,14,14,0,1,13,14,0,7,7,14,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Vellapalem,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Puttakota,0,0,2,0,1,1,0,1,1,2,0,2,0,0,0,0,2,0,2,2,0,2,0,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Mettaguda,0,0,4,1,0,3,0,2,2,4,0,2,0,2,0,0,4,0,4,4,0,4,0,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Mettalagummi,0,6,10,9,3,4,0,6,10,16,0,2,0,14,0,3,13,1,15,16,0,4,12,16,0,0,16,16,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Chuttumetta,0,4,6,6,0,4,0,2,8,10,0,1,1,8,0,0,10,0,10,10,0,0,10,10,0,5,5,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Kinchuru,0,2,3,3,0,2,0,1,4,5,0,0,0,5,0,0,5,0,5,5,0,2,3,5,0,0,5,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Peparuvalasa @ Kumborla,0,1,5,3,2,1,0,1,5,6,0,1,0,5,0,1,5,0,6,6,0,0,6,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Gabuduputtu,0,2,10,4,3,5,0,1,11,12,0,2,2,8,0,0,12,0,12,12,0,0,12,12,0,9,3,12,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Peda Vancharangi,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Chitrakayaputtu,0,2,2,2,2,0,0,3,1,3,1,0,0,4,0,0,4,0,4,4,0,3,1,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Tamalabu,0,1,7,3,0,5,1,3,4,8,0,0,0,8,0,0,8,0,8,8,0,4,4,8,0,0,8,8,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Mulalova,0,4,7,5,0,6,0,3,8,11,0,0,0,11,0,0,11,0,11,11,0,0,11,11,0,9,2,11,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Pedagullelu,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Vaddeputtu,0,3,0,0,2,1,0,2,1,3,0,3,0,0,0,0,3,0,3,3,0,1,2,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Gadugupalle,0,3,0,3,0,0,0,3,0,3,0,0,1,2,0,0,3,3,0,1,2,1,2,3,0,2,1,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Seekari,0,0,3,1,2,0,0,1,2,3,0,3,0,0,0,0,3,0,3,3,0,2,1,3,0,0,3,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Goddiputtu,0,4,2,3,2,1,0,1,5,6,0,3,0,3,0,0,6,0,6,6,0,6,0,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Gadepalle,1,2,3,1,4,1,2,2,2,1,5,0,2,4,0,0,6,2,4,2,4,4,2,6,0,6,0,1,5
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Chintagaruvu,0,2,7,3,1,5,0,1,8,8,1,2,0,7,0,0,9,0,9,9,0,8,1,9,0,1,8,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Sailamkota,0,4,2,4,1,1,0,0,6,6,0,0,2,4,0,1,5,0,6,6,0,1,5,6,0,0,6,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Kavurupalle,0,0,7,7,0,0,0,3,4,7,0,0,0,7,0,0,7,0,7,7,0,1,6,7,0,1,6,7,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,A.Kummariputtu,0,1,4,1,1,3,0,1,4,5,0,0,2,3,0,0,5,0,5,4,1,5,0,5,0,0,5,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Seethagunta,0,3,1,1,0,3,0,1,3,4,0,0,0,4,0,0,4,0,4,4,0,0,1,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Musidiputtu,0,0,5,3,0,2,0,1,4,5,0,1,0,4,0,0,5,0,5,5,0,2,2,5,0,1,4,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Boddaputtu,0,0,4,2,0,2,0,3,1,4,0,1,0,3,0,0,4,0,4,4,0,4,0,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Pedabayalu,0,3,4,5,0,2,0,2,5,7,0,1,1,5,0,0,7,0,7,7,0,4,3,7,0,0,7,7,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Gondikodaputtu,0,4,3,2,1,4,0,1,6,7,0,7,0,0,0,0,7,1,6,7,0,1,6,7,0,0,7,7,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Seekariputtu,0,4,3,3,1,3,0,4,3,6,1,7,0,0,0,0,7,0,7,7,0,3,2,7,0,0,7,6,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Pedalova,0,1,1,0,2,0,0,0,2,2,0,2,0,0,0,0,2,0,2,2,0,1,1,2,0,0,2,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Nandimetta,0,1,2,1,0,2,0,2,1,3,0,2,0,1,0,0,3,0,3,3,0,0,3,3,0,0,3,2,1
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Pedasariyapalle,0,0,4,0,0,4,1,0,3,4,0,0,0,4,0,0,4,0,4,4,0,2,2,4,0,0,4,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Lagasariputtu,0,3,15,6,5,7,0,7,11,18,0,1,1,16,0,2,16,0,18,18,0,2,16,18,0,4,14,18,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Burugu Veedhi,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Parreda,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Vancharba,0,4,1,2,2,1,0,2,3,5,0,1,1,3,0,0,5,1,4,4,1,0,5,5,0,4,1,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Malakariputtu,0,14,0,11,0,3,0,14,0,13,1,4,8,2,0,0,14,14,0,1,13,0,13,14,0,13,1,14,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Marridatu,0,8,13,7,4,10,0,5,16,21,0,8,0,13,0,0,21,0,21,21,0,0,21,21,0,10,11,21,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,Rasiguppa,0,0,11,3,4,4,0,4,7,11,0,2,0,9,0,1,10,0,11,11,0,5,6,11,0,3,8,11,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Bornagudem,0,0,5,1,3,1,0,4,1,5,0,0,2,3,0,0,5,0,5,5,0,0,5,5,0,5,0,5,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Kondalingamparthi,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Komarapuram,0,0,7,1,1,5,0,7,0,7,0,7,0,0,0,0,7,0,7,3,4,0,7,7,0,7,0,5,2
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Thantikonda,0,2,15,8,6,3,0,5,12,17,0,3,0,14,0,0,17,0,17,10,7,0,17,17,0,17,0,7,10
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Singampalle,0,2,12,8,0,6,0,13,1,14,0,0,1,13,0,0,14,0,14,14,0,0,14,14,0,14,0,14,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Yerrampadu,0,0,8,5,1,2,0,4,4,8,0,2,0,6,0,0,8,0,8,8,0,0,8,8,0,8,0,7,1
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Murlavanipalem,0,0,3,0,1,2,0,3,0,3,0,3,0,0,0,0,3,0,3,0,3,0,3,3,0,3,0,3,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Rajavommangi,0,17,23,21,13,6,0,20,20,39,1,1,1,38,0,1,39,0,40,6,34,0,40,40,0,40,0,40,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Surampalem,0,0,9,3,4,2,0,5,4,9,0,6,1,2,0,0,9,0,9,9,0,0,9,9,0,9,0,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Labbarthi,0,1,2,2,0,1,0,3,0,3,0,0,0,3,0,0,3,0,3,0,3,0,3,3,0,3,0,1,2
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Damanapalem,0,7,3,8,0,2,0,8,2,10,0,10,0,0,0,0,10,0,10,10,0,0,10,10,0,10,0,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Kondapalle,0,4,6,10,0,0,0,9,1,10,0,0,1,9,0,0,10,0,10,10,0,0,10,10,0,10,0,7,3
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Kindra,0,1,8,6,2,1,0,8,1,9,0,3,0,6,0,0,9,0,9,7,2,0,9,9,0,9,0,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Vanakarayi,0,2,8,6,2,2,0,6,4,10,0,5,0,5,0,0,10,0,10,10,0,0,10,10,0,10,0,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Sarabhavaram,0,0,10,7,1,2,0,2,8,10,0,1,0,9,0,0,10,0,10,9,1,0,10,10,0,10,0,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Vokurthi,0,0,3,2,1,0,0,0,3,3,0,0,0,3,0,0,3,0,3,3,0,0,3,3,0,3,0,1,2
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Chikilinta,0,8,3,4,1,6,0,10,1,11,0,9,0,2,0,0,11,0,11,11,0,0,11,11,0,11,0,11,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Boyapadu,0,0,10,6,3,1,0,9,1,10,0,0,1,9,0,0,10,0,10,10,0,0,10,10,0,10,0,10,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Velagalapalem,0,0,2,0,1,1,0,0,2,2,0,2,0,0,0,0,2,0,2,0,2,0,2,2,0,2,0,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Jaddangi,0,11,20,16,8,7,0,22,9,31,0,24,0,7,0,0,31,0,31,31,0,1,30,31,0,31,0,31,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Karudevipalem,0,6,14,4,8,8,0,16,4,20,0,1,0,19,0,0,20,0,20,20,0,0,20,20,0,19,1,16,4
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Pedarellangipadu,0,0,2,2,0,0,0,1,1,2,0,1,0,1,0,0,2,0,2,0,2,0,2,2,0,2,0,2,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Vogipalem,0,1,5,4,1,1,0,0,6,6,0,5,0,1,0,0,6,0,6,1,5,0,6,6,0,6,0,0,6
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Vatangi,0,2,9,4,4,3,0,5,6,11,0,11,0,0,0,0,11,1,10,7,4,0,11,11,0,11,0,11,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Donelapalem,0,5,4,5,1,3,0,9,0,9,0,8,0,1,0,0,9,0,9,9,0,0,9,9,0,9,0,9,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Subbampadu,0,0,4,1,1,2,0,2,2,4,0,0,0,4,0,0,4,0,4,4,0,0,4,4,0,4,0,4,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Gobbilamadugu,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Gaduvakurthi,0,4,16,13,4,3,0,17,3,20,0,16,0,4,0,0,20,0,20,20,0,0,20,20,0,20,0,20,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Dusaripamu,0,9,9,12,5,1,0,18,0,18,0,12,0,6,0,0,18,0,18,18,0,0,18,18,0,18,0,18,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Chinarellangipadu,0,5,6,6,5,0,0,11,0,11,0,5,0,6,0,0,11,0,11,11,0,0,11,11,0,11,0,11,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Badadanampalle,0,5,15,11,8,1,0,16,4,20,0,2,0,18,0,0,20,0,20,20,0,0,20,20,0,20,0,20,0
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Marripalem,0,2,14,7,2,7,0,13,3,16,0,1,3,12,0,0,16,0,16,0,16,0,16,16,0,16,0,12,4
2024-25,Andhra Pradesh,Alluri Sitharama Raju,Rajavommangi,Aminabada,0,19,12,11,11,9,0,16,15,31,0,8,2,21,0,0,31,0,31,28,3,1,30,31,0,23,8,29,2
